TF	Gene
FLI1	OXER1
FLI1	PARD3-AS1
FLI1	PBX1
FLI1	PGA3
FLI1	PI3
FLI1	PRR16
FLI1	REXO1
FLI1	SLC13A1
FLI1	SOCS4
FLI1	SULT1C2
FLI1	TG
FLI1	TRIM58
FLI1	WFDC10A
FLI1	ZDHHC15
FLI1	ZNF711
FLI1	ARHGAP18
FLI1	B2M
FLI1	CABYR
FLI1	CD2
FLI1	CENPJ
FLI1	COL4A3BP
FLI1	EDIL3
FLI1	GDF3
FLI1	HEMGN
FLI1	HIST1H2BN
FLI1	HSPD1
FLI1	KLRF1
FLI1	LINC01503
FLI1	LY6G6D
FLI1	RAB3A
FLI1	SCIN
FLI1	SGCD
FLI1	SIX3-AS1
FLI1	SLC1A2
FLI1	SPATA18
FLI1	TAPBPL
FLI1	UNC13B
FLI1	VNN1
FLI1	ZNF705G
FLI1	ENPP1
FLI1	KIAA1033
FLI1	MSANTD1
FLI1	OBSL1
FLI1	OR51I1
FLI1	PPFIA3
FLI1	SERPINI2
FLI1	SLC38A9
FLI1	ABCF3
FLI1	ACTR3C
FLI1	ADAM11
FLI1	AHCTF1
FLI1	AKIRIN2
FLI1	ANKEF1
FLI1	APOBEC3F
FLI1	APOBEC3G
FLI1	ARHGAP10
FLI1	ARMCX1
FLI1	ASGR1
FLI1	ATP2A1
FLI1	AVPI1
FLI1	C11orf44
FLI1	C11orf86
FLI1	C17orf105
FLI1	CACNA2D1
FLI1	CASP1
FLI1	CEACAM4
FLI1	CFD
FLI1	CMA1
FLI1	CTD-3080P12.3
FLI1	CYP21A1P
FLI1	DIS3L
FLI1	DNAJC27
FLI1	EIF3B
FLI1	FAM177B
FLI1	FGFBP3
FLI1	GAB1
FLI1	GALNT4
FLI1	GIPC1
FLI1	GSTA4
FLI1	GYLTL1B
FLI1	HOXD11
FLI1	HSPA14
FLI1	HYAL3
FLI1	HYDIN
FLI1	IL18
FLI1	IQUB
FLI1	ITGB4
FLI1	KCNJ14
FLI1	KITLG
FLI1	LINC01430
FLI1	LONRF3
FLI1	LUZP2
FLI1	MAP6
FLI1	MED31
FLI1	MEI1
FLI1	MFSD1
FLI1	MGA
FLI1	MLLT6
FLI1	MROH7-TTC4
FLI1	MYLK3
FLI1	NYAP1
FLI1	PHKA2
FLI1	PNN
FLI1	PRRG3
FLI1	PYROXD2
FLI1	RAB38
FLI1	RBM3
FLI1	RNASE12
FLI1	RRN3P3
FLI1	RTL1
FLI1	SFRP2
FLI1	SHD
FLI1	SLC30A3
FLI1	SPATA9
FLI1	STMN4
FLI1	STPG1
FLI1	TMEM120A
FLI1	TNFRSF4
FLI1	TRIM72
FLI1	TUBB4A
FLI1	VPS16
FLI1	YIF1A
FLI1	ZCCHC5
FLI1	HLA-DQA1
FLI1	OVCH1-AS1
FLI1	VGF
FLI1	C17orf96
FLI1	CETP
FLI1	CLEC17A
FLI1	FANCM
FLI1	GPR142
FLI1	HLA-DMB
FLI1	KRTAP2-3
FLI1	NCLN
FLI1	PCDHB19P
FLI1	STX17
FLI1	TESK1
FLI1	TTC21B
FLI1	ZNF43
FLI1	DENND2C
FLI1	PCK1
FLI1	SYNGR4
FLI1	TAF9
FLI1	ACSM5
FLI1	ASB17
FLI1	ATP8B3
FLI1	C1orf189
FLI1	CXCL11
FLI1	SCAP
FLI1	ZNF415
FLI1	L3MBTL4-AS1
FLI1	MIR503HG
FLI1	CD1E
FLI1	CD83
FLI1	CENPBD1P1
FLI1	CT45A3
FLI1	CT45A8
FLI1	CT45A9
FLI1	CTAGE5
FLI1	GTPBP3
FLI1	LINC00847
FLI1	LINC01356
FLI1	RNASET2
FLI1	RPL29P2
FLI1	TCF7L1
FLI1	CCL16
FLI1	DDA1
FLI1	FOXD4L1
FLI1	GSR
FLI1	IZUMO1
FLI1	MVB12A
FLI1	PKD2L2
FLI1	SNHG11
FOS	IL15RA
FOS	IL6
FOS	LINC00702
FOS	MAP2K3
FOS	OLR1
FOS	FAM213A
FOS	C1orf226
FOS	ANO4
FOS	BTG2
FOS	CCL4L2
FOS	FAM19A4
FOS	FAM222A
FOS	GAPDHS
FOS	IL12A-AS1
FOS	JUN
FOS	LINC00266-3
FOS	LINC01132
FOS	MYEF2
FOS	OSM
FOS	TMEM63C
FOS	SOCS3
FOS	EIF4E1B
FOS	FOS
FOS	TBX3
FOS	CACNA1I
FOS	HMGA1
FOS	LUCAT1
FOS	SLC6A8
FOS	C3orf36
FOS	LINC00114
FOS	EZR
FOSB	ACYP2
FOSB	ANO1-AS2
FOSB	ANO4
FOSB	ANXA10
FOSB	C2CD2L
FOSB	CLU
FOSB	COL17A1
FOSB	COL3A1
FOSB	CTTNBP2NL
FOSB	CYP24A1
FOSB	DCSTAMP
FOSB	DDR1
FOSB	DNAJC6
FOSB	DUSP1
FOSB	DUSP7
FOSB	EREG
FOSB	FAM167A
FOSB	FAM86FP
FOSB	FAM86HP
FOSB	FLNC
FOSB	FOSB
FOSB	GAPDHS
FOSB	GAS7
FOSB	GDF5
FOSB	HBEGF
FOSB	HMGA1
FOSB	IFT74
FOSB	KLF6
FOSB	LINC00114
FOSB	LINC00702
FOSB	LINC01010
FOSB	LINC01132
FOSB	LINC01460
FOSB	LINC01605
FOSB	LUCAT1
FOSB	MAP2K3
FOSB	MPRIP
FOSB	MRVI1
FOSB	MYOG
FOSB	NLGN1
FOSB	OCIAD2
FOSB	OSM
FOSB	PARD6B
FOSB	PAWR
FOSB	PCGF5
FOSB	PPL
FOSB	RAB7B
FOSB	RHO
FOSB	RIMS2
FOSB	RTN4
FOSB	SBK3
FOSB	SBSN
FOSB	SDR16C5
FOSB	SLC2A1-AS1
FOSB	SPRED2
FOSB	SRP14
FOSB	STX1A
FOSB	TMEM190
FOSB	TTC6
FOSB	ZFP36
FOSB	ZSCAN31
FOSB	AREG
FOSB	BTG2
FOSB	EGR3
FOSB	FOS
FOSB	JUN
FOSB	NR4A2
FOSB	RAB25
FOSB	SELE
FOSB	SLC6A8
FOSB	TGFB2
FOSB	GOLGA8CP
FOSB	NFIL3
FOSB	PIPSL
FOSB	PTPN14
FOSB	SLC6A10P
FOSB	WIPF3
FOSB	CNFN
FOSB	FRMD6
FOSB	GNAZ
FOSB	LINC00640
FOSB	LINC01546
FOSB	RELL1
FOSB	SPHK1
FOSB	UOX
FOSB	ZNF295-AS1
FOSB	ABL2
FOSB	AEBP1
FOSB	ANKRD44-IT1
FOSB	BCL11B
FOSB	DIRC1
FOSB	EMP1
FOSB	HABP2
FOSB	ISM1
FOSB	OLFML2B
FOSB	PALLD
FOSB	PHLDB1
FOSB	PIP5K1B
FOSB	PLA2G5
FOSB	PRKXP1
FOSB	RNF223
FOSB	SCN2A
FOSB	SEMA3A
FOSB	TMCC3
FOSB	TRIM74
FOSL1	ANXA10
FOSL1	CABLES1
FOSL1	CAPN8
FOSL1	CCL27
FOSL1	CLU
FOSL1	DMKN
FOSL1	FJX1
FOSL1	GPR3
FOSL1	HNF4A
FOSL1	HOTAIRM1
FOSL1	IL11
FOSL1	KIAA0930
FOSL1	KRT16P3
FOSL1	LGALS7
FOSL1	LYVE1
FOSL1	MIR4435-2HG
FOSL1	MMP13
FOSL1	PHLDA2
FOSL1	RHBDD3
FOSL1	SBSN
FOSL1	SFN
FOSL1	SPINK9
FOSL1	TAGLN2
FOSL1	ANP32A
FOSL1	C6orf99
FOSL1	CCAT1
FOSL1	COL8A1
FOSL1	DMBX1
FOSL1	FCHO1
FOSL1	FOSL1
FOSL1	FOXE3
FOSL1	HES2
FOSL1	HTRA3
FOSL1	IGFBP6
FOSL1	KIAA1024
FOSL1	LINC01107
FOSL1	NWD2
FOSL1	PLK3
FOSL1	RNF223
FOSL1	SLC20A2
FOSL1	UBC
FOSL1	UNK
FOSL1	PKP3
FOSL1	CA10
FOSL1	DPH1
FOSL1	FAM110B
FOSL1	GPR19
FOSL1	HMGA1
FOSL1	HSPA12A
FOSL1	LILRP2
FOSL1	OR2A42
FOSL1	RPH3A
FOSL1	SEMA5A
FOSL1	TGFBR3
FOSL1	TYMP
FOSL1	DACT3-AS1
FOSL1	ETV4
FOSL1	FIGF
FOSL1	IL17RC
FOSL1	IZUMO3
FOSL1	TRIOBP
FOSL1	WNT16
FOSL1	LRRTM3
FOSL1	UCHL3
FOSL1	AMELY
FOSL1	CRYBB2
FOSL1	JCHAIN
FOSL1	MAGEB1
FOSL1	NKX2-1
FOSL1	PBDC1
FOSL1	PC
FOSL1	RAB11FIP4
FOSL1	SLITRK3
FOSL1	SNN
FOSL1	ST8SIA5
FOSL2	ATL3
FOSL2	MLF2
FOSL2	TRIP6
FOSL2	ZNF593
FOXA2	AR
FOXA2	FEZF1
FOXA2	FOXA2
FOXA2	FOXB1
FOXA2	GAS1
FOXA2	GCG
FOXA2	HHIPL2
FOXA2	MKX
FOXA2	PITX2
FOXA2	PLCXD3
FOXA2	SERPIND1
FOXA2	WDR45
FOXA2	SLITRK4
FOXA2	AKNAD1
FOXA2	CTSE
FOXA2	DLEU2
FOXA2	MUC2
FOXA2	PCNT
FOXA2	SOX2
FOXA2	CA10
FOXA2	CXXC5
FOXA2	EVA1C
FOXA2	MDFIC
FOXA2	OR2A9P
FOXA2	SIRPA
FOXA2	PRL
FOXA2	SEMA4B
FOXA2	SLC22A9
FOXA2	ELOVL1
FOXA2	MATN3
FOXA2	SFMBT2
FOXA3	NOL9
FOXA3	PCSK2
FOXA3	PCSK5
FOXA3	AOC4P
FOXA3	BOK
FOXA3	C15orf41
FOXA3	CLIC5
FOXA3	GDNF-AS1
FOXA3	NTN1
FOXB1	AAMDC
FOXB1	FEZF1
FOXB1	FOXB1
FOXB1	LINC00261
FOXB1	MUC2
FOXB1	C22orf42
FOXB1	ENOX2
FOXB1	GPR137
FOXB1	KRTDAP
FOXB1	NRN1
FOXB1	PALM
FOXB1	TPRXL
FOXB1	C15orf52
FOXB1	KLF8
FOXB1	MLH3
FOXB1	SLITRK4
FOXB1	DRD3
FOXB1	MPP3
FOXB1	SERPIND1
FOXB1	CCL20
FOXB1	GATA3-AS1
FOXB1	LINC01376
FOXB1	LRRC56
FOXB1	RNF121
FOXB1	SNORA23
FOXC2	ABL2
FOXC2	ACE
FOXC2	ACVR1C
FOXC2	ADAMTS1
FOXC2	AGBL1
FOXC2	AMIGO2
FOXC2	ATPAF1
FOXC2	BAIAP2
FOXC2	BMP5
FOXC2	C10orf10
FOXC2	C1orf123
FOXC2	CALD1
FOXC2	CCAT1
FOXC2	CD93
FOXC2	CDH13
FOXC2	CDH17
FOXC2	CDH6
FOXC2	CDX1
FOXC2	CEMIP
FOXC2	CHST8
FOXC2	COL1A1
FOXC2	COL8A1
FOXC2	CREB5
FOXC2	CSRNP3
FOXC2	CTGF
FOXC2	CXCL1
FOXC2	CXCL3
FOXC2	CYR61
FOXC2	DNM3OS
FOXC2	DTNA
FOXC2	DUOXA1
FOXC2	EYA4
FOXC2	EZH2
FOXC2	FBLIM1
FOXC2	FBXO3
FOXC2	FGF13
FOXC2	FGF14
FOXC2	FKBP1B
FOXC2	FOXC2
FOXC2	FTL
FOXC2	GEM
FOXC2	GFI1
FOXC2	GPR3
FOXC2	GRIK4
FOXC2	GSX2
FOXC2	H1FX
FOXC2	HBB
FOXC2	HIC1
FOXC2	HOXC4
FOXC2	ID1
FOXC2	IL20
FOXC2	IL4R
FOXC2	INHBA
FOXC2	IQCJ-SCHIP1
FOXC2	KIF1A
FOXC2	KLF12
FOXC2	KRT35
FOXC2	KRT78
FOXC2	KRT79
FOXC2	LINC00619
FOXC2	LINC00886
FOXC2	LINC01187
FOXC2	LMO4
FOXC2	LOX
FOXC2	LTBP2
FOXC2	MAPRE2
FOXC2	MCL1
FOXC2	MEDAG
FOXC2	MID1IP1-AS1
FOXC2	MSTN
FOXC2	NANOS1
FOXC2	OTX2
FOXC2	PAX6
FOXC2	PDGFA
FOXC2	PDGFRA
FOXC2	PFN1
FOXC2	PGM2L1
FOXC2	PKMYT1
FOXC2	PRAC2
FOXC2	PRDX2
FOXC2	PYGM
FOXC2	RBM47
FOXC2	RIMS2
FOXC2	RUNX1
FOXC2	SERPINA3
FOXC2	SFRP2
FOXC2	SLC1A2
FOXC2	SLC25A25
FOXC2	SLC8A3
FOXC2	SLCO5A1
FOXC2	SNAP25
FOXC2	SOX5
FOXC2	SPRED2
FOXC2	SRF
FOXC2	ST6GAL2
FOXC2	SVEP1
FOXC2	TAGLN
FOXC2	TBC1D4
FOXC2	TBX2-AS1
FOXC2	TES
FOXC2	THPO
FOXC2	THRB
FOXC2	TMEM173
FOXC2	TRIL
FOXC2	VTN
FOXC2	WNT11
FOXD3	DKK1
FOXD3	ESRP1
FOXD3	LINC00466
FOXD3	NKX2-2
FOXD3	SHOX2
FOXF1	ACVRL1
FOXF1	CCDC85C
FOXF1	COL13A1
FOXF1	FENDRR
FOXF1	NRARP
FOXF1	PLVAP
FOXF1	SULF1
FOXF1	VSIG1
FOXF1	DLL4
FOXF1	ARID5B
FOXF1	EDIL3
FOXF1	SLC26A7
FOXF1	TNFSF15
FOXF1	ACE
FOXF1	CDH6
FOXF1	CRISPLD1
FOXF1	FABP5P3
FOXF1	FAS-AS1
FOXF1	MMP16
FOXF1	TMEM244
FOXF2	ACHE
FOXF2	CD36
FOXF2	DACT3
FOXF2	EMX2
FOXF2	FOXD3
FOXF2	GDF10
FOXF2	LGI1
FOXF2	OXGR1
FOXF2	TDRKH
FOXF2	FOXL1
FOXF2	FXYD1
FOXF2	FOXF2
FOXG1	MACROD1
FOXG1	PTP4A3
FOXG1	TPTE2P6
FOXI2	CHGA
FOXI2	GPHN
FOXI2	LINGO2
FOXI2	LRP5L
FOXI2	LRRC15
FOXI2	NFATC1
FOXI2	STMND1
FOXJ2	FOXJ2
FOXJ2	OSTCP1
FOXJ2	ZNF384
FOXJ3	KLF10
FOXJ3	TBL1X
FOXJ3	ZNF644
FOXJ3	ZNHIT6
FOXJ3	ATF7
FOXJ3	CALU
FOXJ3	EYA3
FOXJ3	IRF2BPL
FOXJ3	LHFPL3-AS2
FOXJ3	PPP1R12B
FOXJ3	SRRM1
FOXJ3	EIF4G3
FOXJ3	PAX9
FOXJ3	PKN2
FOXL1	C11orf96
FOXL1	FOXL1
FOXL1	FZD10-AS1
FOXL1	GPR4
FOXL1	HOXA-AS3
FOXL1	LINC00924
FOXL1	ADRA2A
FOXL1	AGAP7P
FOXL1	ARHGEF26
FOXL1	CACFD1
FOXL1	CCDC3
FOXL1	CLU
FOXL1	FABP5
FOXL1	FBLIM1
FOXL1	HIST1H1A
FOXL1	HOXC-AS1
FOXL1	MLIP
FOXL1	NPAS4
FOXL1	PITPNC1
FOXL1	WFDC1
FOXL2	ADAD1
FOXL2	ASB18
FOXL2	CCDC170
FOXL2	H3F3A
FOXL2	LINC01289
FOXL2	LINC01391
FOXL2	SEPHS1
FOXL2	SLC9C1
FOXL2	ZNF438
FOXM1	RACGAP1
FOXM1	TPX2
FOXN2	BLID
FOXN2	GFY
FOXN2	NFATC1
FOXN2	PRKG1-AS1
FOXN2	DGKH
FOXN2	JAK1
FOXN2	NPTXR
FOXN2	RBBP7
FOXN2	SSH1
FOXN3	API5
FOXN3	ARHGEF6
FOXN3	ATXN1
FOXN3	BSCL2
FOXN3	CTNNB1
FOXN3	DPP8
FOXN3	GTF2A1
FOXN3	KANSL1
FOXN3	MAN1A2
FOXN3	MESTIT1
FOXN3	MPDU1
FOXN3	SPATA2L
FOXN3	TCEB1
FOXN3	TP53I13
FOXN3	UBE2Q2
FOXN3	ZBTB40
FOXN4	FILIP1L
FOXN4	GPER1
FOXN4	LINC00602
FOXN4	ONECUT3
FOXN4	RAPGEF1
FOXN4	RBMS3
FOXN4	SALL2
FOXN4	UBXN10-AS1
FOXN4	ZFPM2
FOXO1	BCAR3
FOXO1	FOXO1
FOXO1	HNRNPF
FOXO1	MICU2
FOXO1	STARD13
FOXO1	DUPD1
FOXO1	KLF4
FOXO1	LINC01135
FOXO1	NAV2-AS4
FOXO1	B4GALNT2
FOXO1	C10orf71-AS1
FOXO1	ELF1
FOXO1	IPO5
FOXO1	ZC3H13
FOXO1	BPIFB2
FOXO1	ABHD13
FOXO1	ATG7
FOXO1	ATP5H
FOXO1	BMS1P22
FOXO1	C8orf74
FOXO1	CCND1
FOXO1	CHMP5
FOXO1	CMSS1
FOXO1	COMMD3-BMI1
FOXO1	COX5B
FOXO1	CPEB1-AS1
FOXO1	DAPK1
FOXO1	EFCAB5
FOXO1	FCF1
FOXO1	FCHO1
FOXO1	FLJ22763
FOXO1	FUBP3
FOXO1	GNB2
FOXO1	GRID1
FOXO1	ISY1-RAB43
FOXO1	LARS
FOXO1	LINC00900
FOXO1	LINC01138
FOXO1	LINC01364
FOXO1	LPP
FOXO1	LUC7L2
FOXO1	MPZL3
FOXO1	MTA2
FOXO1	NCOA7
FOXO1	NEDD9
FOXO1	NOVA1
FOXO1	NUP93
FOXO1	NXPH3
FOXO1	PCDHGA1
FOXO1	PEX6
FOXO1	POMP
FOXO1	PRKAG2
FOXO1	PTCH1
FOXO1	RABEP2
FOXO1	RXRA
FOXO1	SCO1
FOXO1	SCRN3
FOXO1	SET
FOXO1	SKIL
FOXO1	SMIM2-AS1
FOXO1	SNORA7B
FOXO1	SPRY2
FOXO1	STK40
FOXO1	WASL
FOXO1	YIPF1
FOXO1	YIPF3
FOXO1	ZFAT
FOXO1	ZFP36
FOXO1	ZNF503
FOXO1	EVL
FOXO1	GRM1
FOXO1	HUWE1
FOXO1	MEF2A
FOXO1	MID1
FOXO1	TMX1
FOXO1	TUBA1C
FOXO3	FOXO3
FOXO3	LINC00114
FOXO3	MGC27382
FOXO3	MAP3K4
FOXO3	RARB
FOXO4	ITGB1
FOXO4	PLEKHG5
FOXO4	SYNPO
FOXO4	TBX2
FOXO4	BCO2
FOXO4	BEX4
FOXO4	C21orf62
FOXO4	ESR2
FOXO4	FTCDNL1
FOXO4	GOLGA8N
FOXO4	GSTA7P
FOXO4	LONRF2
FOXO4	WSCD1
FOXO4	COMP
FOXO4	DYNLRB2
FOXO4	FAAH2
FOXO4	GATS
FOXO4	IMPDH2
FOXO4	KNG1
FOXO4	LAMA4
FOXO4	NEURL1
FOXO4	NR4A2
FOXO4	TFAP2A
FOXO4	TMEM27
FOXO4	ZBTB16
FOXO4	ZFHX4
FOXO4	TFAP2A-AS1
FOXO4	ABL2
FOXO4	FGF5
FOXO4	FOXO4
FOXO4	AKAP6
FOXO4	DRAIC
FOXO4	FRMD3
FOXO4	LINC01484
FOXO4	MAMLD1
FOXO4	NIPSNAP3B
FOXO4	MSL1
FOXO4	SLC25A30
FOXP1	ABCA6
FOXP1	BLID
FOXP1	CALCR
FOXP1	CDX2
FOXP1	CLEC1A
FOXP1	CNNM3
FOXP1	CR1
FOXP1	CTDP1
FOXP1	DDX5
FOXP1	FOXP1
FOXP1	FRAT1
FOXP1	GRAMD1C
FOXP1	LINC01219
FOXP1	LTB
FOXP1	MIR4500HG
FOXP1	NFATC1
FOXP1	NGEF
FOXP1	SMAP2
FOXP1	SP100
FOXP1	TIAF1
FOXP1	TMEM140
FOXP1	ADCYAP1
FOXP1	CCNYL1
FOXP1	CELP
FOXP1	GRIK1
FOXP1	HEPHL1
FOXP1	PRICKLE2
FOXP1	SLC26A9
FOXP1	TBL2
FOXP1	WFDC10A
FOXR1	GPR152
FOXR1	HTR5A
FOXR1	LANCL1-AS1
FOXR1	MYCBP
GABPA	DYRK1A
GABPA	GABPA
GABPA	HLCS
GABPA	SON
GABPB1	EMC4
GABPB1	GABPB1
GABPB1	AGPAT1
GABPB1	CCZ1B
GABPB1	CIB1
GABPB1	FAM201B
GABPB1	GTF2A2
GABPB1	LUZP6
GABPB1	MIATNB
GABPB1	NPW
GABPB1	PRR3
GABPB1	RNF167
GABPB1	RSL24D1
GABPB1	SH3BP5L
GABPB1	TUBGCP4
GABPB1	ZKSCAN4
GATA1	GATA1
GATA1	GUCA2A
GATA1	PLCB1
GATA1	RAB17
GATA1	AADACP1
GATA1	ABR
GATA1	CASC20
GATA1	KIR2DL3
GATA1	LINC00967
GATA1	ZNF503
GATA1	IFRD2
GATA1	TNR
GATA1	DAB2
GATA1	FGF12
GATA1	PPIC
GATA1	GNAS
GATA1	PCGF5
GATA1	ANP32AP1
GATA1	ATL2
GATA1	ATP4B
GATA1	BMP6
GATA1	CLDN2
GATA1	CXCL13
GATA1	EPHA3
GATA1	FERMT3
GATA1	FGF13
GATA1	GSE1
GATA1	HBZ
GATA1	HIF3A
GATA1	ITK
GATA1	LEF1
GATA1	NAA35
GATA1	NOS3
GATA1	NTM
GATA1	P2RX1
GATA1	P2RY14
GATA1	PNMT
GATA1	PRR9
GATA1	PSME1
GATA1	RORA
GATA1	RRP9
GATA1	SOAT1
GATA1	SPINK4
GATA1	TARID
GATA1	TCF20
GATA1	UPP2
GATA1	VWA5B2
GATA1	ZNF652
GATA1	MGAT5B
GATA1	ABL1
GATA1	ALCAM
GATA1	AMOT
GATA1	BHMT
GATA1	FBP2
GATA1	GSTA1
GATA1	GSTA5
GATA1	KCTD19
GATA1	KIF5A
GATA1	PNPLA1
GATA1	RBPMS2
GATA1	TUBB3
GATA1	VSX2
GATA2	ARHGAP31
GATA2	GFI1
GATA2	HCAR1
GATA2	ICA1
GATA2	JUP
GATA2	KIAA0226L
GATA2	LDB2
GATA2	LRRC70
GATA2	NYNRIN
GATA2	PLA2G4F
GATA2	RNF175
GATA2	TIE1
GATA2	TMEM204
GATA2	TOR4A
GATA2	LIMS2
GATA2	C1QTNF5
GATA2	GRAP
GATA2	PLEKHG5
GATA2	SEMA6C
GATA2	AQP1
GATA2	CUX2
GATA2	FBLN2
GATA2	FGF19
GATA2	GATA2
GATA2	IL5RA
GATA2	KCNB2
GATA2	LIMD2
GATA2	LINC00461
GATA2	LYL1
GATA2	MGAT4EP
GATA2	NAALADL1
GATA2	PRDM8
GATA2	PRKX
GATA2	S1PR5
GATA2	SMTNL2
GATA2	ST20
GATA2	SULF1
GATA2	TCF21
GATA2	ACVRL1
GATA2	ANKRD1
GATA2	APLN
GATA2	ASB10
GATA2	BOC
GATA2	BSN-AS2
GATA2	CACNA1G
GATA2	CCBE1
GATA2	CCM2L
GATA2	CCR9
GATA2	CD207
GATA2	CD34
GATA2	CD53
GATA2	CNTN1
GATA2	CNTN6
GATA2	COL11A2
GATA2	CXCL8
GATA2	CXCR3
GATA2	DOCK10
GATA2	DPEP1
GATA2	DPEP2
GATA2	DYSF
GATA2	EFNA1
GATA2	ELK3
GATA2	ELMSAN1
GATA2	FAM109B
GATA2	FAM181B
GATA2	FLNB
GATA2	FOXC1
GATA2	FOXJ1
GATA2	FYN
GATA2	GOLGA2P2Y
GATA2	GRAMD1B
GATA2	IGFBP4
GATA2	IKZF1
GATA2	INTS3
GATA2	KCNJ1
GATA2	KCNJ9
GATA2	KCNN3
GATA2	KIRREL
GATA2	KRT28
GATA2	LHX6
GATA2	LINC00211
GATA2	LINC00284
GATA2	LINC01013
GATA2	LINC01554
GATA2	LOXL4
GATA2	LRP5L
GATA2	LRRC15
GATA2	MAP4K4
GATA2	MAPKAPK2
GATA2	MARK1
GATA2	MGLL
GATA2	MICAL2
GATA2	MIR137HG
GATA2	MOB3C
GATA2	MYL4
GATA2	MYO1C
GATA2	NEGR1
GATA2	NET1
GATA2	NOS1
GATA2	NTRK1
GATA2	NTRK3
GATA2	NUTM2D
GATA2	PAX8
GATA2	PCAT19
GATA2	PCDH10
GATA2	PHOX2B
GATA2	PIK3C2G
GATA2	PILRB
GATA2	PLA2G4D
GATA2	POPDC3
GATA2	PRELP
GATA2	PRICKLE1
GATA2	PRKCD
GATA2	PRKCH
GATA2	PRKCQ
GATA2	PRKCQ-AS1
GATA2	RAB11A
GATA2	RASGRP3
GATA2	RBFOX1
GATA2	RCAN3
GATA2	RNF220
GATA2	RPL38
GATA2	RUNX3
GATA2	S100A5
GATA2	SCARA5
GATA2	SHE
GATA2	SHF
GATA2	SHISA6
GATA2	SLC14A2-AS1
GATA2	SLC18A2
GATA2	SLC43A2
GATA2	SLCO2A1
GATA2	SLITRK3
GATA2	STARD8
GATA2	SYT7
GATA2	TBKBP1
GATA2	TEAD2
GATA2	TFAP2D
GATA2	THEMIS
GATA2	THSD1
GATA2	TNC
GATA2	TNFAIP1
GATA2	TNFRSF11A
GATA2	TNK2
GATA2	TNS1
GATA2	TSPAN11
GATA2	VTCN1
GATA2	WIPF1
GATA2	WNT6
GATA2	ZFP57
GATA2	ZNF496
GATA2	C3orf49
GATA2	FHL5
GATA2	KCNA3
GATA2	KIF12
GATA2	MAMDC2
GATA2	MRC2
GATA2	NRGN
GATA2	OR13D1
GATA2	PMEPA1
GATA2	RAMP2
GATA2	RFX8
GATA2	RGS13
GATA2	STYK1
GATA2	SYT6
GATA2	TRIL
GATA2	UNQ6494
GATA3	CNTNAP5
GATA3	CREB3L3
GATA3	GPRC5A
GATA3	PTF1A
GATA3	HAND2
GATA3	NRSN2-AS1
GATA3	PAX7
GATA3	TPD52
GATA3	CDK14
GATA3	CYSLTR2
GATA3	GATA3
GATA3	GATA3-AS1
GATA3	NBPF22P
GATA3	PPL
GATA3	SNAI3
GATA3	PPFIBP2
GATA3	TMEM9
GATA3	C20orf197
GATA3	HMBS
GATA3	VAX1
GATA3	BIRC3
GATA3	BOK
GATA3	CASC20
GATA3	DFNA5
GATA3	DPYD
GATA3	FMR1
GATA3	KHDRBS3
GATA3	LINC00437
GATA3	LINC00536
GATA3	LRRC8D
GATA3	NMNAT2
GATA3	OR5AU1
GATA3	PPP1R3B
GATA3	PXN
GATA3	RNF157
GATA3	STARD10
GATA3	TFEB
GATA3	TMEM110
GATA3	UBE2E3
GATA4	EIF5
GATA4	GATA4
GATA4	PAK3
GATA4	PRL
GATA4	SLC12A6
GATA4	ARFGEF3
GATA4	PKD1L2
GATA4	FAM46C
GATA4	SLC9A7
GATA4	LINC01578
GATA4	ACTG1P4
GATA4	ASZ1
GATA4	C2orf91
GATA4	CTAGE11P
GATA4	DFNA5
GATA4	GPR119
GATA4	ADAM3A
GATA5	BAHCC1
GATA5	EBF4
GATA5	SCN1A
GATA5	SLC26A3
GATA5	ZNRF2
GATA5	C10orf126
GATA5	C3orf70
GATA5	EDN3
GATA5	LINC00502
GATA5	LINC00866
GATA5	MMP15
GATA5	SLC25A12
GATA5	AMER2
GATA5	ATP11AUN
GATA5	C5orf66-AS2
GATA5	CBX8
GATA5	ESPN
GATA5	FGFR3
GATA5	GDF2
GATA5	GDNF-AS1
GATA5	ISYNA1
GATA5	KDM5B
GATA5	LAMP5
GATA5	MEST
GATA5	NRXN2
GATA5	PDIA3P1
GATA5	PPP1R26
GATA5	PTPN7
GATA5	PXN
GATA5	RALYL
GATA5	SULT1E1
GATA5	SYNPO
GATA5	TMEM200A
GATA5	TUBBP5
GATA5	ACAA2
GATA5	ACAN
GATA5	ACOX1
GATA5	AGTR1
GATA5	ALDH3B1
GATA5	ALPL
GATA5	ANAPC16
GATA5	AOC3
GATA5	APCDD1
GATA5	ARHGDIG
GATA5	ARHGEF25
GATA5	ASF1A
GATA5	ATOH7
GATA5	B3GALT5-AS1
GATA5	C11orf68
GATA5	C17orf96
GATA5	C3orf14
GATA5	CABYR
GATA5	CARTPT
GATA5	CBX4
GATA5	CCDC102A
GATA5	CCDC166
GATA5	CCDC171
GATA5	CCDC184
GATA5	CCND2
GATA5	CD274
GATA5	CDK14
GATA5	CDKN2A
GATA5	CFAP58
GATA5	CFB
GATA5	CLP1
GATA5	CMPK2
GATA5	CNOT3
GATA5	COCH
GATA5	COL25A1
GATA5	COL2A1
GATA5	CPNE7
GATA5	CRLF1
GATA5	CSRP1
GATA5	DAAM2
GATA5	DAGLA
