TF	Gene
GTF2F1	EMD
GTF2F1	GAPDH
GTF2F1	NPM3
GTF2F1	NUTF2
GTF2F1	PCBP2
GTF2F1	PDRG1
GTF2F1	POLR2F
GTF2F1	QPCTL
GTF2F1	RAB18
GTF2F1	RAE1
GTF2F1	RPE
GTF2F1	RPL19
GTF2F1	RPS18
GTF2F1	SHMT2
GTF2F1	SLC52A2
GTF2F1	SND1
GTF2F1	SRSF4
GTF2F1	SSR2
GTF2F1	SSR4
GTF2F1	SSSCA1
GTF2F1	SYMPK
GTF2F1	TCOF1
GTF2F1	TPGS1
GTF2F1	UBA1
GTF2F1	UBXN6
GTF2F1	WDR13
GTF2F1	WDR34
GTF2F1	ZBTB47
GTF2F1	AAAS
GTF2F1	ABCF2
GTF2F1	ABCF3
GTF2F1	ACAP3
GTF2F1	ACBD5
GTF2F1	ADCK4
GTF2F1	ADO
GTF2F1	ADSL
GTF2F1	AFTPH
GTF2F1	AHSA1
GTF2F1	AIP
GTF2F1	AKAP8L
GTF2F1	AKT2
GTF2F1	ALKBH3
GTF2F1	ALMS1
GTF2F1	ANAPC11
GTF2F1	ANKRD11
GTF2F1	ANKRD54
GTF2F1	AP1B1
GTF2F1	AP1M1
GTF2F1	AP5Z1
GTF2F1	APBA3
GTF2F1	APEX2
GTF2F1	APOM
GTF2F1	AR
GTF2F1	ARFIP1
GTF2F1	ASB6
GTF2F1	ASPSCR1
GTF2F1	ATP13A1
GTF2F1	ATP5G2
GTF2F1	ATRAID
GTF2F1	BAG6
GTF2F1	BIN3
GTF2F1	BIRC2
GTF2F1	BRWD3
GTF2F1	C10orf11
GTF2F1	C11orf96
GTF2F1	C14orf119
GTF2F1	C16orf58
GTF2F1	C16orf59
GTF2F1	C17orf49
GTF2F1	C18orf32
GTF2F1	C19orf25
GTF2F1	C1GALT1C1
GTF2F1	C21orf2
GTF2F1	C6orf226
GTF2F1	C8orf33
GTF2F1	C9orf84
GTF2F1	CA10
GTF2F1	CA8
GTF2F1	CAGE1
GTF2F1	CCDC130
GTF2F1	CCDC22
GTF2F1	CCDC97
GTF2F1	CCNK
GTF2F1	CCT7
GTF2F1	CCZ1
GTF2F1	CD46
GTF2F1	CDK11B
GTF2F1	CENPQ
GTF2F1	CEP164
GTF2F1	CEPT1
GTF2F1	CFLAR
GTF2F1	CHMP2B
GTF2F1	CLPTM1
GTF2F1	CMC1
GTF2F1	COG7
GTF2F1	COMMD5
GTF2F1	COQ9
GTF2F1	COX4I1
GTF2F1	COX6A1
GTF2F1	COX8A
GTF2F1	CSNK1E
GTF2F1	CTAG1B
GTF2F1	CTTN
GTF2F1	CTU1
GTF2F1	CYB561A3
GTF2F1	CYB5D2
GTF2F1	CYB5R3
GTF2F1	CYB5R4
GTF2F1	DAPK3
GTF2F1	DCAF15
GTF2F1	DCAF4L1
GTF2F1	DCP1B
GTF2F1	DCP2
GTF2F1	DDB1
GTF2F1	DDIT3
GTF2F1	DDX24
GTF2F1	DEXI
GTF2F1	DHPS
GTF2F1	DNAI1
GTF2F1	DOCK4
GTF2F1	DPH2
GTF2F1	DPP9
GTF2F1	DUS1L
GTF2F1	E2F4
GTF2F1	ECEL1P2
GTF2F1	EIF1
GTF2F1	EIF3D
GTF2F1	EIF4H
GTF2F1	EIF6
GTF2F1	EPN1
GTF2F1	ERCC1
GTF2F1	ESCO1
GTF2F1	ETV2
GTF2F1	EXD3
GTF2F1	EXOC1
GTF2F1	FAAP20
GTF2F1	FAM200A
GTF2F1	FAM207A
GTF2F1	FBRSL1
GTF2F1	FBXL19
GTF2F1	FBXO46
GTF2F1	FBXW7
GTF2F1	FDX1
GTF2F1	FIS1
GTF2F1	FLAD1
GTF2F1	FOSL1
GTF2F1	FOXR1
GTF2F1	GALE
GTF2F1	GANAB
GTF2F1	GATAD2A
GTF2F1	GEMIN4
GTF2F1	GGPS1
GTF2F1	GNB4
GTF2F1	GOLGA8J
GTF2F1	GPS2
GTF2F1	GTF2A1
GTF2F1	HCFC1
GTF2F1	HCG4B
GTF2F1	HERC4
GTF2F1	HGS
GTF2F1	HIRA
GTF2F1	HMBS
GTF2F1	HMGXB3
GTF2F1	HUS1
GTF2F1	IDH3G
GTF2F1	IFT140
GTF2F1	ILF3
GTF2F1	INO80C
GTF2F1	IPO4
GTF2F1	ITGA3
GTF2F1	JAGN1
GTF2F1	JAK2
GTF2F1	KAT2B
GTF2F1	KBTBD4
GTF2F1	KCNIP3
GTF2F1	KCNJ5
GTF2F1	KCTD2
GTF2F1	KDM5C
GTF2F1	KIAA0141
GTF2F1	KIAA0895L
GTF2F1	KIF22
GTF2F1	KRBA1
GTF2F1	KXD1
GTF2F1	LINC00645
GTF2F1	LINC01347
GTF2F1	LMBRD2
GTF2F1	LPGAT1
GTF2F1	LRFN4
GTF2F1	LRWD1
GTF2F1	MAD2L1BP
GTF2F1	MANEA
GTF2F1	MAP3K5
GTF2F1	MARCH3
GTF2F1	MAST1
GTF2F1	MAT2B
GTF2F1	MCRS1
GTF2F1	MEGF8
GTF2F1	METTL21A
GTF2F1	MFSD10
GTF2F1	MIB2
GTF2F1	MPV17
GTF2F1	MRPL20
GTF2F1	MRPL28
GTF2F1	MRPL43
GTF2F1	MTMR9
GTF2F1	MUTYH
GTF2F1	NACA
GTF2F1	NAIF1
GTF2F1	NAPA
GTF2F1	NARFL
GTF2F1	NDUFA13
GTF2F1	NDUFAF3
GTF2F1	NEURL4
GTF2F1	NEUROG1
GTF2F1	NFASC
GTF2F1	NKX6-1
GTF2F1	NME2
GTF2F1	NOB1
GTF2F1	NOL12
GTF2F1	NOSIP
GTF2F1	NOSTRIN
GTF2F1	NR1H3
GTF2F1	NR2F6
GTF2F1	NSUN3
GTF2F1	NTMT1
GTF2F1	NUDCD3
GTF2F1	NUDT18
GTF2F1	OSTM1
GTF2F1	PCAT6
GTF2F1	PDAP1
GTF2F1	PDCD10
GTF2F1	PEX16
GTF2F1	PGAP2
GTF2F1	PGGT1B
GTF2F1	PHF20L1
GTF2F1	PHPT1
GTF2F1	PIN1
GTF2F1	PLEKHA2
GTF2F1	PLEKHJ1
GTF2F1	POLDIP3
GTF2F1	POLG
GTF2F1	POLL
GTF2F1	POLR3H
GTF2F1	POP7
GTF2F1	PPIE
GTF2F1	PPM1G
GTF2F1	PPP4C
GTF2F1	PPRC1
GTF2F1	PRKAG2
GTF2F1	PRKAR1A
GTF2F1	PRKD2
GTF2F1	PRR14
GTF2F1	PRR5
GTF2F1	PSMB5
GTF2F1	PSMG3
GTF2F1	PTPN23
GTF2F1	PYROXD1
GTF2F1	RAB11B
GTF2F1	RAD23A
GTF2F1	RANGAP1
GTF2F1	RASGRP2
GTF2F1	RBFOX2
GTF2F1	RBM19
GTF2F1	RELA
GTF2F1	RNF126
GTF2F1	RNF14
GTF2F1	RNF25
GTF2F1	RNF4
GTF2F1	RPL30
GTF2F1	RPL37
GTF2F1	RPL39
GTF2F1	RPS19BP1
GTF2F1	RPS21
GTF2F1	RPS6KB2
GTF2F1	RUVBL1
GTF2F1	SAP30BP
GTF2F1	SCLT1
GTF2F1	SCYL2
GTF2F1	SDF2L1
GTF2F1	SDR39U1
GTF2F1	SELM
GTF2F1	SEPT7
GTF2F1	SIGMAR1
GTF2F1	SIL1
GTF2F1	SLC25A23
GTF2F1	SLC26A2
GTF2F1	SLC35A4
GTF2F1	SLC35C2
GTF2F1	SLC39A13
GTF2F1	SLFN12
GTF2F1	SMARCD2
GTF2F1	SNHG17
GTF2F1	SNHG19
GTF2F1	SNHG20
GTF2F1	SNHG25
GTF2F1	SNX14
GTF2F1	SOGA3
GTF2F1	SPATA33
GTF2F1	SPCS3
GTF2F1	SRRT
GTF2F1	STK25
GTF2F1	STOML1
GTF2F1	STOML2
GTF2F1	STXBP3
GTF2F1	SVILP1
GTF2F1	TBC1D16
GTF2F1	TBC1D9B
GTF2F1	TBK1
GTF2F1	TBRG4
GTF2F1	TESK1
GTF2F1	TIMM10
GTF2F1	TM9SF2
GTF2F1	TMEM129
GTF2F1	TMEM209
GTF2F1	TMEM256-PLSCR3
GTF2F1	TMEM261
GTF2F1	TMEM60
GTF2F1	TMUB1
GTF2F1	TPRG1L
GTF2F1	TRIM11
GTF2F1	TRMT6
GTF2F1	TSACC
GTF2F1	TSC2
GTF2F1	TSPAN9
GTF2F1	TUSC2
GTF2F1	U2AF2
GTF2F1	UMAD1
GTF2F1	UNC45A
GTF2F1	UQCRQ
GTF2F1	UROS
GTF2F1	USP19
GTF2F1	VAC14
GTF2F1	VPS16
GTF2F1	WDR83
GTF2F1	WDR87
GTF2F1	WFDC3
GTF2F1	WIPF1
GTF2F1	WTAP
GTF2F1	XRCC4
GTF2F1	YIPF3
GTF2F1	ZC3H12A
GTF2F1	ZDHHC4
GTF2F1	ZFPL1
GTF2F1	ZNF362
GTF2F1	ZNF622
GTF2F1	ZNF655
GTF2F1	MAZ
GTF2F1	NAT8L
GTF2F1	ZAR1
GTF2F1	CCDC106
GTF2F1	CEP135
GTF2F1	CHMP5
GTF2F1	CYBRD1
GTF2F1	DCAF5
GTF2F1	DMRTA2
GTF2F1	ELK3
GTF2F1	FADS2
GTF2F1	FAM90A1
GTF2F1	FOXH1
GTF2F1	FOXP4
GTF2F1	FOXP4-AS1
GTF2F1	GPR179
GTF2F1	IER2
GTF2F1	KCNG4
GTF2F1	LINC01503
GTF2F1	LMAN2
GTF2F1	LMO1
GTF2F1	LPP
GTF2F1	MIR3663HG
GTF2F1	MSX2P1
GTF2F1	NAT2
GTF2F1	PKD1P1
GTF2F1	PKN1
GTF2F1	RNASEK-C17orf49
GTF2F1	RNF167
GTF2F1	RNF220
GTF2F1	SOS2
GTF2F1	TLE1
GTF2F1	TLX1NB
GTF2F1	TP53
GTF2F1	UTRN
GTF2F1	YTHDF1
GTF2F1	ZNF295-AS1
GTF2F1	ZNF837
GTF2IRD1	DUOXA1
GTF2IRD1	GPR21
GTF2IRD1	GTF2IRD1
GTF2IRD1	ITIH6
GTF3A	GBA3
GTF3A	GRAMD3
GTF3A	MIR6843
GTF3A	SNORD71
GTF3C2	DNAJA3
GTF3C2	MMS19
GTF3C2	RASA4CP
GTF3C2	SMARCC2
GTF3C2	A4GNT
GTF3C2	AACS
GTF3C2	ABCC10
GTF3C2	ABCC4
GTF3C2	ABCD4
GTF3C2	ABL1
GTF3C2	ACAD10
GTF3C2	ACLY
GTF3C2	ACO2
GTF3C2	ACOT1
GTF3C2	ACTR1B
GTF3C2	ADAM11
GTF3C2	ADAM1A
GTF3C2	ADCK3
GTF3C2	ADCY3
GTF3C2	AHCY
GTF3C2	AIFM1
GTF3C2	AKAP12
GTF3C2	AKR7A2P1
GTF3C2	AKR7L
GTF3C2	AKT2
GTF3C2	ALG12
GTF3C2	AMBRA1
GTF3C2	AMMECR1L
GTF3C2	ANAPC1
GTF3C2	ANKRD24
GTF3C2	ANKRD65
GTF3C2	APOC1P1
GTF3C2	AREL1
GTF3C2	ARF3
GTF3C2	ARHGAP12
GTF3C2	ARHGDIG
GTF3C2	ARHGEF2
GTF3C2	ASB16-AS1
GTF3C2	ASCL3
GTF3C2	ASPRV1
GTF3C2	ATG16L1
GTF3C2	ATG4D
GTF3C2	ATP2A2
GTF3C2	B9D2
GTF3C2	BCAR3
GTF3C2	BCL7A
GTF3C2	BCR
GTF3C2	BDH1
GTF3C2	BEND3
GTF3C2	BIRC5
GTF3C2	BRD3
GTF3C2	BRPF3
GTF3C2	BTBD2
GTF3C2	BTBD9
GTF3C2	BUB1B
GTF3C2	C11orf86
GTF3C2	C12orf56
GTF3C2	C16orf92
GTF3C2	C17orf53
GTF3C2	C19orf48
GTF3C2	C1orf106
GTF3C2	C1QTNF9B
GTF3C2	C22orf46
GTF3C2	C3orf49
GTF3C2	CALCOCO1
GTF3C2	CAPZA1
GTF3C2	CARM1
GTF3C2	CASKIN1
GTF3C2	CBFA2T2
GTF3C2	CBX1
GTF3C2	CCDC113
GTF3C2	CCDC120
GTF3C2	CCDC97
GTF3C2	CDC25A
GTF3C2	CDHR2
GTF3C2	CDIP1
GTF3C2	CDIPT-AS1
GTF3C2	CDK5RAP1
GTF3C2	CDK9
GTF3C2	CDON
GTF3C2	CEACAM20
GTF3C2	CELSR3
GTF3C2	CENPT
GTF3C2	CEP112
GTF3C2	CERS2
GTF3C2	CHD7
GTF3C2	CHEK2P2
GTF3C2	CIZ1
GTF3C2	CLP1
GTF3C2	CLSTN1
GTF3C2	CLUH
GTF3C2	COG1
GTF3C2	COPS4
GTF3C2	COQ4
GTF3C2	CPT1A
GTF3C2	CRCP
GTF3C2	CRK
GTF3C2	CROCCP2
GTF3C2	CRYBG3
GTF3C2	CS
GTF3C2	CSAD
GTF3C2	CSF3
GTF3C2	CSNK1E
GTF3C2	CTB-7E3.1
GTF3C2	CTPS1
GTF3C2	CYFIP2
GTF3C2	CYSTM1
GTF3C2	DCAF4
GTF3C2	DCAF8
GTF3C2	DENND4A
GTF3C2	DHODH
GTF3C2	DHPS
GTF3C2	DLC1
GTF3C2	DLGAP1
GTF3C2	DLST
GTF3C2	DNAJA1
GTF3C2	DNAJC11
GTF3C2	DNMT1
GTF3C2	DNPEP
GTF3C2	DPAGT1
GTF3C2	DPRX
GTF3C2	DSCR9
GTF3C2	DUS3L
GTF3C2	EEF2
GTF3C2	EEF2K
GTF3C2	EFCAB6
GTF3C2	EMC3-AS1
GTF3C2	EP300-AS1
GTF3C2	EP400
GTF3C2	ERBB2
GTF3C2	ERRFI1
GTF3C2	ESPL1
GTF3C2	ESPN
GTF3C2	ETF1
GTF3C2	EXOSC10
GTF3C2	FADS2
GTF3C2	FAF1
GTF3C2	FAM73B
GTF3C2	FAM86C2P
GTF3C2	FAM86DP
GTF3C2	FAM86FP
GTF3C2	FAN1
GTF3C2	FANCA
GTF3C2	FANCD2
GTF3C2	FANCD2OS
GTF3C2	FARS2
GTF3C2	FBLN5
GTF3C2	FBXL12
GTF3C2	FBXL19
GTF3C2	FBXL19-AS1
GTF3C2	FBXO31
GTF3C2	FBXO46
GTF3C2	FBXW4
GTF3C2	FHOD1
GTF3C2	FLRT1
GTF3C2	FLYWCH1
GTF3C2	FOXJ2
GTF3C2	FOXR1
GTF3C2	FSCN2
GTF3C2	FSIP1
GTF3C2	FSTL3
GTF3C2	FXR2
GTF3C2	GALT
GTF3C2	GAMT
GTF3C2	GIGYF1
GTF3C2	GIPR
GTF3C2	GMCL1P1
GTF3C2	GNB1
GTF3C2	GNG7
GTF3C2	GNL3L
GTF3C2	GOLGA8IP
GTF3C2	GORASP2
GTF3C2	GPR84
GTF3C2	GRHPR
GTF3C2	GSDMD
GTF3C2	GTF2IP7
GTF3C2	GTF2IRD1
GTF3C2	GTF2IRD2B
GTF3C2	GTF3C2
GTF3C2	GTPBP1
GTF3C2	GUCY2D
GTF3C2	GUSBP4
GTF3C2	H3F3A
GTF3C2	HERC2P2
GTF3C2	HIPK1-AS1
GTF3C2	HSF1
GTF3C2	IFT27
GTF3C2	IGBP1P1
GTF3C2	IKBIP
GTF3C2	IKBKB
GTF3C2	IKZF4
GTF3C2	ILF3
GTF3C2	INA
GTF3C2	INTS3
GTF3C2	INTS4P2
GTF3C2	IP6K3
GTF3C2	KAT8
GTF3C2	KATNA1
GTF3C2	KCNAB2
GTF3C2	KCNIP2-AS1
GTF3C2	KCNN1
GTF3C2	KCNQ4
GTF3C2	KCTD13
GTF3C2	KCTD14
GTF3C2	KDM4B
GTF3C2	KEAP1
GTF3C2	KIAA0319
GTF3C2	KIAA1217
GTF3C2	KIAA1324
GTF3C2	KIF14
GTF3C2	KIF18B
GTF3C2	KIF26B
GTF3C2	KIF3C
GTF3C2	KLHDC4
GTF3C2	KLHL21
GTF3C2	KRBA1
GTF3C2	L1CAM
GTF3C2	L3MBTL2
GTF3C2	LARS2-AS1
GTF3C2	LECT1
GTF3C2	LINC00174
GTF3C2	LINC00354
GTF3C2	LINC00540
GTF3C2	LINC00634
GTF3C2	LINC01125
GTF3C2	LINC01134
GTF3C2	LINC01234
GTF3C2	LINC01301
GTF3C2	LINC01307
GTF3C2	LINC01344
GTF3C2	LIPE-AS1
GTF3C2	LMNB2
GTF3C2	LMOD3
GTF3C2	LRRC4C
GTF3C2	LSMEM2
GTF3C2	LY75-CD302
GTF3C2	MACROD1
GTF3C2	MAML1
GTF3C2	MAN2A2
GTF3C2	MAP4K1
GTF3C2	MAP4K2
GTF3C2	MARK4
GTF3C2	MASP2
GTF3C2	MAU2
GTF3C2	MEF2D
GTF3C2	MEN1
GTF3C2	MFRP
GTF3C2	MGRN1
GTF3C2	MICALL2
GTF3C2	MIEF1
GTF3C2	MIR3180-5
GTF3C2	MPV17
GTF3C2	MRI1
GTF3C2	MROH1
GTF3C2	MROH7-TTC4
GTF3C2	MRPS25
GTF3C2	MST1P2
GTF3C2	MYO18A
GTF3C2	MYO19
GTF3C2	NACC1
GTF3C2	NCSTN
GTF3C2	NDUFV1
GTF3C2	NICN1
GTF3C2	NIPSNAP1
GTF3C2	NME4
GTF3C2	NOL6
GTF3C2	NPAS2
GTF3C2	NPIPA5
GTF3C2	NPIPB11
GTF3C2	NPIPB5
GTF3C2	NR0B2
GTF3C2	NRBF2
GTF3C2	NRBP1
GTF3C2	NRIP2
GTF3C2	NRROS
GTF3C2	NSRP1
GTF3C2	NSUN5P1
GTF3C2	NSUN5P2
GTF3C2	NUMA1
GTF3C2	NUP210
GTF3C2	ODF2
GTF3C2	ORAI2
GTF3C2	P2RX5
GTF3C2	PABPC4
GTF3C2	PAK6
GTF3C2	PAPD5
GTF3C2	PAQR7
GTF3C2	PCDHGA1
GTF3C2	PDPR
GTF3C2	PEMT
GTF3C2	PES1
GTF3C2	PHF19
GTF3C2	PHKG1
GTF3C2	PI4KAP1
GTF3C2	PI4KAP2
GTF3C2	PI4KB
GTF3C2	PIK3R3
GTF3C2	PIN4P1
GTF3C2	PIP4K2B
GTF3C2	PIPOX
GTF3C2	PIPSL
GTF3C2	PKD1L2
GTF3C2	PKD1L3
GTF3C2	PLAGL1
GTF3C2	PLCD4
GTF3C2	PMS2P2
GTF3C2	PMS2P5
GTF3C2	PMS2P7
GTF3C2	PMS2P9
GTF3C2	PNKD
GTF3C2	POFUT1
GTF3C2	POLD1
GTF3C2	POLR1E
GTF3C2	POLR2A
GTF3C2	POLR3E
GTF3C2	POLR3H
GTF3C2	POM121
GTF3C2	POM121L9P
GTF3C2	PPIL2
GTF3C2	PPIP5K1
GTF3C2	PPP1R37
GTF3C2	PPP2R5D
GTF3C2	PPT2-EGFL8
GTF3C2	PRDM10
GTF3C2	PROSER2
GTF3C2	PRPF3
GTF3C2	PRRC2B
GTF3C2	PRSS36
GTF3C2	PSKH1
GTF3C2	PSPC1
GTF3C2	PTCH2
GTF3C2	PTPRVP
GTF3C2	QARS
GTF3C2	QRICH1
GTF3C2	R3HDM2
GTF3C2	RAB33A
GTF3C2	RAB37
GTF3C2	RAB3A
GTF3C2	RALY
GTF3C2	RANBP9
GTF3C2	RAPGEF4
GTF3C2	RASA4B
GTF3C2	RAVER1
GTF3C2	RBM14
GTF3C2	RBM14-RBM4
GTF3C2	RCC2
GTF3C2	RGS11
GTF3C2	RHBDD1
GTF3C2	RNF123
GTF3C2	RNF183
GTF3C2	RNF215
GTF3C2	RNF220
GTF3C2	RNF31
GTF3C2	RNF4
GTF3C2	RNU6ATAC
GTF3C2	RPAP1
GTF3C2	RPL21P44
GTF3C2	RPS21
GTF3C2	RREB1
GTF3C2	RRP7BP
GTF3C2	RXFP4
GTF3C2	SAMD4B
GTF3C2	SARS2
GTF3C2	SCMH1
GTF3C2	SDHAP1
GTF3C2	SEC31B
GTF3C2	SEPT7
GTF3C2	SEPT7P9
GTF3C2	SFI1
GTF3C2	SFTPC
GTF3C2	SH2B1
GTF3C2	SH2D1A
GTF3C2	SH2D6
GTF3C2	SKIL
GTF3C2	SLC19A3
GTF3C2	SLC20A2
GTF3C2	SLC22A11
GTF3C2	SLC25A12
GTF3C2	SLC25A15
GTF3C2	SLC25A41
GTF3C2	SLC25A51
GTF3C2	SLC37A4
GTF3C2	SLC38A3
GTF3C2	SLC39A3
GTF3C2	SLC7A5P2
GTF3C2	SLC7A6
GTF3C2	SMARCA4
GTF3C2	SMG9
GTF3C2	SMIM22
GTF3C2	SMUG1
GTF3C2	SMYD3
GTF3C2	SMYD5
GTF3C2	SNHG11
GTF3C2	SNHG16
GTF3C2	SNHG3
GTF3C2	SNORA74A
GTF3C2	SOGA1
GTF3C2	SP7
GTF3C2	SPC24
GTF3C2	SPDYE8P
GTF3C2	SPG7
GTF3C2	SPIN1
GTF3C2	SPRYD4
GTF3C2	SRGAP2-AS1
GTF3C2	SRRM1
GTF3C2	SSTR2
GTF3C2	ST20-MTHFS
GTF3C2	STAG2
GTF3C2	STAG3L4
GTF3C2	STAG3L5P-PVRIG2P-PILRB
GTF3C2	STIM1
GTF3C2	SUGP1
GTF3C2	SYMPK
GTF3C2	SYNGR1
GTF3C2	SYS1-DBNDD2
GTF3C2	TAB1
GTF3C2	TAF12
GTF3C2	TFAP4
GTF3C2	TGIF2
GTF3C2	TJAP1
GTF3C2	TM4SF19
GTF3C2	TM9SF1
GTF3C2	TMEM117
GTF3C2	TMEM120B
GTF3C2	TMEM139
GTF3C2	TMEM167B
GTF3C2	TMEM187
GTF3C2	TMEM236
GTF3C2	TMEM256-PLSCR3
GTF3C2	TMPO-AS1
GTF3C2	TMPRSS9
GTF3C2	TNRC18
GTF3C2	TP53
GTF3C2	TPRA1
GTF3C2	TPTE2
GTF3C2	TPTE2P5
GTF3C2	TRAF2
GTF3C2	TRAIP
GTF3C2	TRIB1
GTF3C2	TRIM74
GTF3C2	TRIP4
GTF3C2	TSTD3
GTF3C2	TTLL13P
GTF3C2	TTLL3
GTF3C2	TUBA3D
GTF3C2	UBTF
GTF3C2	UNK
GTF3C2	UROS
GTF3C2	VGLL4
GTF3C2	VIMP
GTF3C2	VPRBP
GTF3C2	WDR33
GTF3C2	WDR34
GTF3C2	WHSC1
GTF3C2	WIPF2
GTF3C2	WRAP53
GTF3C2	XYLT2
GTF3C2	YARS
GTF3C2	YEATS2
GTF3C2	ZBTB4
GTF3C2	ZBTB45
GTF3C2	ZBTB5
GTF3C2	ZC3H18
GTF3C2	ZC3H7B
GTF3C2	ZDHHC5
GTF3C2	ZER1
GTF3C2	ZMYND19
GTF3C2	ZNF282
GTF3C2	ZNF48
GTF3C2	ZNF574
GTF3C2	ZNF592
GTF3C2	ZNF598
GTF3C2	ZNF668
GTF3C2	ZNF689
GTF3C2	ZNF774
GTF3C2	ZNF837
GTF3C2	ZNF876P
GTF3C2	ZRSR2
GTF3C2	ACAP1
GTF3C2	AKAP1
GTF3C2	ASB16
GTF3C2	BCL2A1
GTF3C2	BNC1
GTF3C2	CCDC149
GTF3C2	CCDC183-AS1
GTF3C2	CDC42BPA
GTF3C2	CEMIP
GTF3C2	CEP85
GTF3C2	CFAP99
GTF3C2	CHKA
GTF3C2	CKMT1A
GTF3C2	CLCN7
GTF3C2	CLIC4
GTF3C2	CLK3
GTF3C2	COLQ
GTF3C2	COX8C
GTF3C2	CUL9
GTF3C2	DCTD
GTF3C2	DENND2C
GTF3C2	DENND3
GTF3C2	EEF1D
GTF3C2	EFCAB2
GTF3C2	ERCC2
GTF3C2	ESYT1
GTF3C2	FAM53A
GTF3C2	FBXW12
GTF3C2	FPGS
GTF3C2	GGNBP2
GTF3C2	GOLGA8K
GTF3C2	GTF2H4
GTF3C2	HDAC7
GTF3C2	HMGA1
GTF3C2	IGFBP4
GTF3C2	JADE3
GTF3C2	KDM2B
GTF3C2	KDM8
GTF3C2	KIAA0556
GTF3C2	LDB1
GTF3C2	LINC01585
GTF3C2	LLGL1
GTF3C2	LOXL2
GTF3C2	LUC7L2
GTF3C2	MIR641
GTF3C2	MTUS1
GTF3C2	NEURL4
GTF3C2	OGFOD2
GTF3C2	PARP6
GTF3C2	PATZ1
GTF3C2	PDP1
GTF3C2	PELP1
GTF3C2	PER2
GTF3C2	PFAS
GTF3C2	PPIG
GTF3C2	PPRC1
GTF3C2	PRMT5
GTF3C2	RAP1A
GTF3C2	RBMX2
GTF3C2	RFT1
GTF3C2	RNASE8
GTF3C2	RPTOR
GTF3C2	RUVBL2
GTF3C2	S100A13
GTF3C2	SEZ6L
GTF3C2	SIN3A
GTF3C2	SLC43A1
GTF3C2	STX1B
GTF3C2	TAX1BP1
GTF3C2	TBC1D3P1-DHX40P1
GTF3C2	TNFAIP8
GTF3C2	UBIAD1
GTF3C2	UBR4
GTF3C2	USP32P2
GTF3C2	VPS4A
GTF3C2	ZBED4
GTF3C2	ZFAND2B
GTF3C2	ZNF213
GTF3C2	ZNF579
GTF3C2	ZNF839
GTF3C2	ANAPC16
GTF3C2	ATAT1
GTF3C2	ATP2A3
GTF3C2	BEAN1
GTF3C2	BRD1
GTF3C2	C1QTNF4
GTF3C2	CERS3
GTF3C2	CHRFAM7A
GTF3C2	FAM86C1
GTF3C2	MIA
GTF3C2	MOGS
GTF3C2	NUP155
GTF3C2	PHF8
GTF3C2	RANBP3
GTF3C2	RAP1B
GTF3C2	SCARNA2
GTF3C2	SLC39A4
GTF3C2	SMARCD2
GTF3C2	XKRX
GTF3C2	ZFAT
HBP1	AHCYL2
HBP1	ARRDC3
HBP1	FAM134C
HBP1	SNX1
HBP1	TFAP2A-AS1
HCFC1	CLPB
HCFC1	LMNB2
HCFC1	PPRC1
HCFC1	SYMPK
HCFC1	HCFC1
HCFC1	KHSRP
HCFC1	NCOR2
HCFC1	POM121
HCFC1	PSMD3
HCFC1	SRCAP
HCFC1	ZC3H4
HCFC1	ZNF618
HCFC1	ACLY
HCFC1	ADAT3
HCFC1	ADIPOR2
HCFC1	ADSS
HCFC1	AHCY
HCFC1	ANKRD13B
HCFC1	AP2A1
HCFC1	APBA3
HCFC1	APH1A
HCFC1	ASXL1
HCFC1	ATP13A2
HCFC1	ATXN7L2
HCFC1	B3GALNT2
HCFC1	BABAM1
HCFC1	BICD2
HCFC1	BIRC5
HCFC1	BUB1B
HCFC1	C10orf76
HCFC1	C2CD3
HCFC1	CAPN15
HCFC1	CBX1
HCFC1	CC2D1A
HCFC1	CCAR2
HCFC1	CCDC126
HCFC1	CCDC53
HCFC1	CDC25A
HCFC1	CIAO1
HCFC1	CLPP
HCFC1	CNIH4
HCFC1	COA3
HCFC1	CREBL2
HCFC1	CRTC2
HCFC1	CSNK2A1
HCFC1	CTU1
HCFC1	DAZAP1
HCFC1	DDX23
HCFC1	DDX49
HCFC1	DGAT1
HCFC1	DPH2
HCFC1	DYNC1H1
HCFC1	EIF4EBP1
HCFC1	ESCO2
HCFC1	ESPL1
HCFC1	FAM168A
HCFC1	FANCG
HCFC1	FBXL19
HCFC1	FBXL19-AS1
HCFC1	FBXO46
HCFC1	FBXW11
HCFC1	FEM1A
HCFC1	FTSJ1
HCFC1	GATB
HCFC1	GDAP1
HCFC1	GFY
HCFC1	GGPS1
HCFC1	GPD1L
HCFC1	GSK3A
HCFC1	GSPT1
HCFC1	GTPBP2
HCFC1	HIRIP3
HCFC1	IFRD1
HCFC1	IFRD2
HCFC1	INCENP
HCFC1	INTS9
HCFC1	IQGAP3
HCFC1	KBTBD8
HCFC1	KIAA1161
HCFC1	KIF13B
HCFC1	KLHDC3
HCFC1	KMT2B
HCFC1	KRBA1
HCFC1	L3MBTL2
HCFC1	LHPP
HCFC1	LINC00998
HCFC1	LLGL1
HCFC1	LRWD1
HCFC1	LYSMD2
HCFC1	LZTR1
HCFC1	MADD
HCFC1	MAGOH
HCFC1	MARS
HCFC1	MAU2
HCFC1	MED27
HCFC1	MGRN1
HCFC1	MRPS26
HCFC1	NCLN
HCFC1	NDUFV1
